snippet_id,file_path,line,label,cond_uses_leq,cond_uses_lt,cond_uses_gt_or_geq,cond_contains_length,cond_crude_off_by_one,right_is_bare_length,right_is_length_arithmetic,init_starts_at_zero,init_starts_at_one,update_is_increment,update_is_decrement,body_statement_count,body_array_access_count,loop_var_indexes_array,loop_var_body_uses,cond_char_count
gen_off_by_one_fix_066,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix066.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_091,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug091.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_091,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix091.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_missing_break_bug_140,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug140.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_missing_break_bug_140,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug140.java,42,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_missing_break_fix_140,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix140.java,35,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_missing_break_fix_140,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix140.java,43,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_tail_index_023,data/ml/raw_snippets_generated/clean/GenCleanTailIndex023.java,10,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
gen_clean_boundary_minus_one_036,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne036.java,4,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0
gen_clean_fall_through_027,data/ml/raw_snippets_generated/clean/GenCleanFallThrough027.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_clean_fall_through_027,data/ml/raw_snippets_generated/clean/GenCleanFallThrough027.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_while_no_update_bug_144,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug144.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_fix_144,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix144.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_073,data/ml/raw_snippets_generated/clean/GenCleanGeneric073.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_170,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug170.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_170,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix170.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_clean_generic_054,data/ml/raw_snippets_generated/clean/GenCleanGeneric054.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_tail_index_006,data/ml/raw_snippets_generated/clean/GenCleanTailIndex006.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_bug_125,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug125.java,33,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_fix_125,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix125.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_boundary_minus_one_014,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne014.java,4,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0
gen_off_by_one_bug_034,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug034.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_off_by_one_bug_034,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug034.java,18,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,19.0
gen_off_by_one_bug_034,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug034.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_off_by_one_fix_034,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix034.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_off_by_one_fix_034,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix034.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,18.0
gen_off_by_one_fix_034,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix034.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_clean_fall_through_018,data/ml/raw_snippets_generated/clean/GenCleanFallThrough018.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_clean_fall_through_018,data/ml/raw_snippets_generated/clean/GenCleanFallThrough018.java,36,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_bug_020,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug020.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_fix_020,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix020.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_056,data/ml/raw_snippets_generated/clean/GenCleanGeneric056.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_056,data/ml/raw_snippets_generated/clean/GenCleanGeneric056.java,23,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_056,data/ml/raw_snippets_generated/clean/GenCleanGeneric056.java,32,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_clean_generic_056,data/ml/raw_snippets_generated/clean/GenCleanGeneric056.java,48,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_while_no_update_bug_143,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug143.java,10,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_fix_143,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix143.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_148,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug148.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_148,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix148.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_104,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug104.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_array_index_bug_104,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug104.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_104,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix104.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_array_index_fix_104,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix104.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_030,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug030.java,28,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,19.0
gen_off_by_one_bug_030,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug030.java,38,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_off_by_one_bug_030,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug030.java,46,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_fix_030,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix030.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,18.0
gen_off_by_one_fix_030,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix030.java,38,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_off_by_one_fix_030,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix030.java,46,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_047,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug047.java,11,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_off_by_one_bug_047,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug047.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_off_by_one_fix_047,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix047.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_off_by_one_fix_047,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix047.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_clean_boundary_minus_one_003,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne003.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_clean_boundary_minus_one_003,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne003.java,27,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0
gen_missing_break_bug_021,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug021.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_missing_break_fix_021,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix021.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_clean_verbose_boolean_020,data/ml/raw_snippets_generated/clean/GenCleanVerboseBoolean020.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_bug_049,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug049.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_049,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix049.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_050,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug050.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_050,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug050.java,16,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_050,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix050.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_fix_050,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix050.java,16,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_array_index_bug_021,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug021.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_array_index_fix_021,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix021.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_off_by_one_bug_117,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug117.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_117,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix117.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_clean_while_true_break_006,data/ml/raw_snippets_generated/clean/GenCleanWhileTrueBreak006.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_while_no_update_bug_053,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug053.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_while_no_update_fix_053,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix053.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_off_by_one_bug_013,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug013.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_off_by_one_fix_013,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix013.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_while_no_update_bug_048,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug048.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_while_no_update_fix_048,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix048.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_off_by_one_bug_135,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug135.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,18.0
gen_off_by_one_bug_135,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug135.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_135,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug135.java,35,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_fix_135,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix135.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_fix_135,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix135.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_fix_135,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix135.java,35,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_clean_stacked_labels_014,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels014.java,35,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_missing_break_bug_041,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug041.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_bug_041,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug041.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
gen_missing_break_fix_041,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix041.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_fix_041,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix041.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
gen_clean_generic_028,data/ml/raw_snippets_generated/clean/GenCleanGeneric028.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_028,data/ml/raw_snippets_generated/clean/GenCleanGeneric028.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_clean_generic_028,data/ml/raw_snippets_generated/clean/GenCleanGeneric028.java,48,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_array_index_bug_037,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug037.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_037,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug037.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_array_index_fix_037,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix037.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_037,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix037.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_clean_generic_021,data/ml/raw_snippets_generated/clean/GenCleanGeneric021.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_incorrect_cond_bug_094,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug094.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_094,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix094.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_053,data/ml/raw_snippets_generated/clean/GenCleanGeneric053.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
gen_off_by_one_bug_110,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug110.java,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_110,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix110.java,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_off_by_one_bug_138,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug138.java,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,19.0
gen_off_by_one_fix_138,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix138.java,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_array_index_bug_052,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug052.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_052,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug052.java,33,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_array_index_fix_052,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix052.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_052,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix052.java,33,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_missing_break_bug_110,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug110.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_fix_110,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix110.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_078,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug078.java,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,19.0
gen_off_by_one_bug_078,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug078.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_fix_078,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix078.java,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_078,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix078.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_boundary_minus_one_002,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne002.java,33,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0
gen_clean_boundary_minus_one_002,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne002.java,53,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_clean_verbose_boolean_005,data/ml/raw_snippets_generated/clean/GenCleanVerboseBoolean005.java,63,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
