line_count,char_count,parse_crashed,parse_completeness,has_error_nodes,error_node_count,missing_node_count,unstable_span_count,class_declaration_count,method_declaration_count,local_variable_declaration_count,return_statement_count,while_statement_count,assignment_expression_count,binary_expression_count,max_ast_depth,ast_node_count,for_statement_count,loop_condition_contains_lt,loop_condition_contains_leq,loop_condition_contains_gt,loop_condition_contains_geq,loop_condition_contains_length,loop_condition_off_by_one_pattern_count,loop_condition_leq_bare_length_count,for_node_with_array_access_count,max_for_loop_body_size,if_statement_count,assignment_inside_if_condition_count,equality_in_if_condition_count,boolean_literal_in_if_condition_count,logical_operator_in_if_condition_count,array_access_count,array_index_uses_length_directly_count,array_index_uses_length_expression_count,unique_arrays_accessed_count,switch_block_count,switch_case_group_count,switch_case_ends_with_terminator_count,switch_fallthrough_case_count,switch_empty_stacked_label_count,switch_default_label_count,switch_comment_count,max_switch_case_body_size,while_condition_with_method_call_count,while_condition_with_field_access_count,while_condition_true_literal_count,while_body_with_exit_count,while_body_method_call_count,while_condition_var_updated_count,while_condition_var_not_updated_count,max_while_body_size,target,snippet_id,primary_label
10,308,0,1.0,0,0,0,0,1,1,1,0,0,1,0,11,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_018,INCORRECT_CONDITIONAL_OPERATOR
10,300,0,1.0,0,0,0,0,1,1,1,0,0,0,0,11,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_018,NO_ISSUE
10,305,0,1.0,0,0,0,0,1,1,1,0,0,1,1,11,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_019,INCORRECT_CONDITIONAL_OPERATOR
10,297,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_019,NO_ISSUE
10,296,0,1.0,0,0,0,0,1,1,1,0,0,1,1,11,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_020,INCORRECT_CONDITIONAL_OPERATOR
10,288,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_020,NO_ISSUE
10,294,0,1.0,0,0,0,0,1,1,1,0,0,1,2,11,81,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_021,INCORRECT_CONDITIONAL_OPERATOR
10,286,0,1.0,0,0,0,0,1,1,1,0,0,0,2,11,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_021,NO_ISSUE
10,304,0,1.0,0,0,0,0,1,1,1,0,0,1,1,11,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_022,INCORRECT_CONDITIONAL_OPERATOR
10,296,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_022,NO_ISSUE
13,357,0,1.0,0,0,0,0,1,1,2,0,0,1,3,13,107,1,1,0,0,0,0,0,0,0,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_023,INCORRECT_CONDITIONAL_OPERATOR
14,379,0,1.0,0,0,0,0,1,1,2,0,0,1,3,13,110,1,1,0,0,0,0,0,0,0,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_023,NO_ISSUE
10,300,0,1.0,0,0,0,0,1,1,1,0,0,1,0,11,87,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_024,INCORRECT_CONDITIONAL_OPERATOR
10,292,0,1.0,0,0,0,0,1,1,1,0,0,0,0,11,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_024,NO_ISSUE
10,298,0,1.0,0,0,0,0,1,1,1,0,0,1,1,11,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_025,INCORRECT_CONDITIONAL_OPERATOR
10,290,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_025,NO_ISSUE
10,314,0,1.0,0,0,0,0,1,1,1,0,0,1,1,11,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_026,INCORRECT_CONDITIONAL_OPERATOR
10,306,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_026,NO_ISSUE
10,304,0,1.0,0,0,0,0,1,1,1,0,0,1,0,11,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_027,INCORRECT_CONDITIONAL_OPERATOR
10,296,0,1.0,0,0,0,0,1,1,1,0,0,0,0,11,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_027,NO_ISSUE
10,292,0,1.0,0,0,0,0,1,1,1,0,0,1,3,12,92,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_028,INCORRECT_CONDITIONAL_OPERATOR
10,284,0,1.0,0,0,0,0,1,1,1,0,0,0,3,11,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_028,NO_ISSUE
10,291,0,1.0,0,0,0,0,1,1,1,0,0,1,1,11,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_029,INCORRECT_CONDITIONAL_OPERATOR
10,283,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_029,NO_ISSUE
10,306,0,1.0,0,0,0,0,1,1,1,0,0,1,0,11,85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_bug_030,INCORRECT_CONDITIONAL_OPERATOR
10,298,0,1.0,0,0,0,0,1,1,1,0,0,0,0,11,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect_cond_fix_030,NO_ISSUE
8,164,0,1.0,0,0,0,0,1,1,1,0,0,0,0,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_001,ARRAY_LENGTH_INDEX_MISUSE
9,231,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_001,NO_ISSUE
8,179,0,1.0,0,0,0,0,1,1,1,0,0,0,0,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_002,ARRAY_LENGTH_INDEX_MISUSE
9,245,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_002,NO_ISSUE
9,204,0,1.0,0,0,0,0,1,1,2,0,0,0,0,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_003,ARRAY_LENGTH_INDEX_MISUSE
10,270,0,1.0,0,0,0,0,1,1,2,0,0,0,1,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_003,NO_ISSUE
9,214,0,1.0,0,0,0,0,1,1,2,0,0,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_004,ARRAY_LENGTH_INDEX_MISUSE
10,280,0,1.0,0,0,0,0,1,1,2,0,0,0,1,10,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_004,NO_ISSUE
9,207,0,1.0,0,0,0,0,1,1,2,0,0,0,0,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_005,ARRAY_LENGTH_INDEX_MISUSE
10,274,0,1.0,0,0,0,0,1,1,2,0,0,0,1,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_005,NO_ISSUE
8,190,0,1.0,0,0,0,0,1,1,1,0,0,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_006,ARRAY_LENGTH_INDEX_MISUSE
9,256,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_006,NO_ISSUE
8,168,0,1.0,0,0,0,0,1,1,1,0,0,0,0,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_007,ARRAY_LENGTH_INDEX_MISUSE
9,234,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_007,NO_ISSUE
9,211,0,1.0,0,0,0,0,1,1,2,0,0,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_008,ARRAY_LENGTH_INDEX_MISUSE
10,277,0,1.0,0,0,0,0,1,1,2,0,0,0,1,9,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_008,NO_ISSUE
10,233,0,1.0,0,0,0,0,1,1,1,0,0,0,0,11,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_009,ARRAY_LENGTH_INDEX_MISUSE
11,300,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_009,NO_ISSUE
9,204,0,1.0,0,0,0,0,1,1,2,0,0,0,0,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_010,ARRAY_LENGTH_INDEX_MISUSE
10,270,0,1.0,0,0,0,0,1,1,2,0,0,0,1,10,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_010,NO_ISSUE
5,122,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_011,ARRAY_LENGTH_INDEX_MISUSE
7,189,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_011,NO_ISSUE
5,124,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_012,ARRAY_LENGTH_INDEX_MISUSE
7,191,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_012,NO_ISSUE
5,128,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_013,ARRAY_LENGTH_INDEX_MISUSE
7,195,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_013,NO_ISSUE
5,128,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_014,ARRAY_LENGTH_INDEX_MISUSE
7,195,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_014,NO_ISSUE
5,126,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_015,ARRAY_LENGTH_INDEX_MISUSE
7,193,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_015,NO_ISSUE
6,167,0,1.0,0,0,0,0,1,1,1,1,0,0,0,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_016,ARRAY_LENGTH_INDEX_MISUSE
8,234,0,1.0,0,0,0,0,1,1,1,1,0,0,1,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_016,NO_ISSUE
6,142,0,1.0,0,0,0,0,1,1,1,1,0,0,0,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_017,ARRAY_LENGTH_INDEX_MISUSE
8,209,0,1.0,0,0,0,0,1,1,1,1,0,0,1,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_017,NO_ISSUE
5,118,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_018,ARRAY_LENGTH_INDEX_MISUSE
7,185,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_018,NO_ISSUE
5,120,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_019,ARRAY_LENGTH_INDEX_MISUSE
7,187,0,1.0,0,0,0,0,1,1,0,1,0,0,2,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_019,NO_ISSUE
5,126,0,1.0,0,0,0,0,1,1,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_020,ARRAY_LENGTH_INDEX_MISUSE
7,193,0,1.0,0,0,0,0,1,1,0,0,0,0,1,11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_020,NO_ISSUE
5,131,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_021,ARRAY_LENGTH_INDEX_MISUSE
7,198,0,1.0,0,0,0,0,1,1,0,1,0,0,2,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_021,NO_ISSUE
5,123,0,1.0,0,0,0,0,1,1,0,1,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_022,ARRAY_LENGTH_INDEX_MISUSE
7,190,0,1.0,0,0,0,0,1,1,0,1,0,0,1,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_022,NO_ISSUE
5,122,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_023,ARRAY_LENGTH_INDEX_MISUSE
7,189,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_023,NO_ISSUE
6,156,0,1.0,0,0,0,0,1,1,1,1,0,0,1,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_024,ARRAY_LENGTH_INDEX_MISUSE
8,223,0,1.0,0,0,0,0,1,1,1,1,0,0,2,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_024,NO_ISSUE
5,123,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_025,ARRAY_LENGTH_INDEX_MISUSE
7,190,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_025,NO_ISSUE
6,152,0,1.0,0,0,0,0,1,1,0,1,0,1,1,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_026,ARRAY_LENGTH_INDEX_MISUSE
8,219,0,1.0,0,0,0,0,1,1,0,1,0,1,2,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_026,NO_ISSUE
9,208,0,1.0,0,0,0,0,1,1,1,2,0,0,1,9,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_027,ARRAY_LENGTH_INDEX_MISUSE
11,275,0,1.0,0,0,0,0,1,1,1,2,0,0,2,10,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_027,NO_ISSUE
5,128,0,1.0,0,0,0,0,1,1,0,1,0,0,0,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_028,ARRAY_LENGTH_INDEX_MISUSE
7,195,0,1.0,0,0,0,0,1,1,0,1,0,0,1,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_028,NO_ISSUE
5,133,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_029,ARRAY_LENGTH_INDEX_MISUSE
7,200,0,1.0,0,0,0,0,1,1,0,1,0,0,2,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_029,NO_ISSUE
5,120,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_bug_030,ARRAY_LENGTH_INDEX_MISUSE
7,187,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,array_index_fix_030,NO_ISSUE
12,262,0,1.0,0,0,0,0,1,1,2,0,0,0,2,11,115,1,1,0,0,0,1,0,0,1,20,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_001,NO_ISSUE
15,276,0,1.0,0,0,0,0,1,1,1,0,1,0,2,11,94,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,0,clean_002,NO_ISSUE
11,237,0,1.0,0,0,0,0,1,1,2,0,0,0,0,11,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_003,NO_ISSUE
9,209,0,1.0,0,0,0,0,1,1,2,0,0,0,1,9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_004,NO_ISSUE
13,249,0,1.0,0,0,0,0,1,1,2,0,0,1,0,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_005,NO_ISSUE
15,358,0,1.0,0,0,0,0,1,1,3,0,0,0,2,14,134,2,2,0,0,0,2,0,0,2,54,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_006,NO_ISSUE
10,217,0,1.0,0,0,0,0,1,1,2,0,1,0,1,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,0,clean_007,NO_ISSUE
9,176,0,1.0,0,0,0,0,1,1,1,1,0,1,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_008,NO_ISSUE
8,168,0,1.0,0,0,0,0,1,1,0,2,0,0,1,8,43,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_009,NO_ISSUE
5,112,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_010,NO_ISSUE
7,165,0,1.0,0,0,0,0,1,1,1,0,0,1,3,12,74,1,1,0,0,0,1,0,0,1,23,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_011,NO_ISSUE
11,247,0,1.0,0,0,0,0,1,1,2,1,0,1,2,12,97,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_012,NO_ISSUE
10,260,0,1.0,0,0,0,0,1,1,1,2,0,0,1,11,85,1,1,0,0,0,1,0,0,1,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_013,NO_ISSUE
13,315,0,1.0,0,0,0,0,1,1,3,0,1,2,2,10,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,clean_014,NO_ISSUE
11,227,0,1.0,0,0,0,0,1,1,1,1,0,0,1,11,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean_015,NO_ISSUE
